,Link,Caption,Comments,Likes,Thumbnail,Video?,Post Date
89,https://www.instagram.com/p/CBiM4J7MS01/,[THANK YOU]Kami mengucapkan terimakasih sebesar besarnya kepada pada para donatur dari peserta webinar #1. Total donasi yang diperoleh seluruhnya akan kami distribusikan kepada relawan kami untuk membantu pemantauan PP/OTG/ODP/PDP di berbagai puskesmas yang telah menjalin kerjasama,0,77,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/103596408_268507414387113_5339102920167600856_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=6HSWbW2ERr0AX9yaOps&tp=1&oh=ae7e7ed7192553f53e4fd3f45caf9f32&oe=5FF775D8,False,2020 Jun 17 18:23:34
90,https://www.instagram.com/p/CBdP41EsI35/,"[WEBINAR COFIGHT #2]Sebagai kelanjutan dari webinar #1 kami yang mengusung tema besar New Normal, COFIGHT bekerja sama dengan Duri Lunak (alumni FK UGM angkatan 2000) @alumnifkugm2000 dan InaHealth dengan bangga mempersembahkan webinar #2 dengan tema ""NEW NORMAL IN MATERNAL HEALTH CARE"" yang akan di laksanakan pada :Hari/Tanggal : Sabtu/20 Juni 2020Jam : 13.00 - 15.00 WIBPendaftaran dapat dilakukan melalui link bit.ly/cofightmaternalhealth hingga Jumat, 19 Juni 2020 pukul 12.00 WIBWebinar kali ini terbuka untuk dokter umum, bidan, mahasiswa kedokteran dan kebidanan, serta tenaga kesehatan lainnyaSama seperti webinar sebelumnya. Webinar ini juga membuka kesempatan bagi peserta yang ingin berdonasi kepada kami untuk membantu penanganan COVID-19. Kami tunggu partisipasi kalian! **Kuota zoom terbatas bagi 100 pendaftar pertama",15,79,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/104109953_135536284808792_9075892315042882020_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=RMYPvdnXJVcAX8HR_BT&tp=1&oh=7a4c76b9fdc757e270c54a97b97c59b1&oe=5FF5F545,False,2020 Jun 15 20:13:40
91,https://www.instagram.com/p/CBajj5zMnHu/,"[WEBINAR COFIGHT #2]Sebagai kelanjutan dari webinar cofight #1 yang diadakan pada 04 Juni 2020, maka kami telah mempersiapkan webinar cofight #2 dengan tema ""Embracing New Normal in Maternal Health Care"". Untuk info lebih lanjut akan segera dirilis, tetap pantau media sosial kami 😁",2,58,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/e35/104074451_166802764813500_2043219694327736682_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=dsBDvTO29ucAX9aVtF_&tp=1&oh=83de347c40ef3ea213c40279fdd7a601&oe=5FF8A628,False,2020 Jun 14 19:07:51
92,https://www.instagram.com/p/CBAEYvYsjbe/,[LAPORAN BULANAN]Sudah hampir 2 bulan COFIGHT berjalan membantu pemantauan PP/OTG/ODP/PDP di berbagai puskesmas. Hingga saat ini kami sudah bekerja sama dengan 10 puskesmas dan menggerakkan 84 orang relawan untuk membantu memantau total  847 PP/OTG/ODP/PDP.,0,23,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/101513745_254802635799113_6147337822083457802_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=UL4If58T3DUAX9xocuE&tp=1&oh=2e3f4dac46dda9cc4c1da6e60a79c922&oe=5FF6D15C,False,2020 Jun 04 12:15:12
93,https://www.instagram.com/p/CA1390HMY8N/,"[NEW NORMAL IS COMING]Pemerintah sudah menyiapkan skema new normal yang akan mulai dilaksanakan pada Juni 2020. Bagaimanakah pandangan dari aspek Kesehatan Masyarakat? Dan hal apa saja yang perlu kita persiapkan sebagai Dokter Umum?Yuk berdiskusi dan berbagi bersama kami dalam Webinar Series #1 dari COFIGHT - InaHealth dengan tema ""Embracing the New Normal"" Pendaftaran dapat dilakukan melalui link : bit.ly/cofightnewnormalWebinar ini tidak dipungut biaya apapun! Selain kesempatan mendapatkan ilmu, kami juga memberikan kesempatan bagi peserta yang juga ingin berdonasi untuk membantu penanganan COVID19 melalui kegiatan berbasis kerelawanan yang kami lakukan.Ayoo!! Segera daftarkan diri kalian, karena kuota terbatas!",0,45,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/101552386_285570879504823_5179042996836747446_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=imQS0L9FDnYAX_lQcYj&tp=1&oh=3d77a2974334f7deab4935a6ab7f41a7&oe=5FF722ED,False,2020 May 31 13:14:15
94,https://www.instagram.com/p/CA0HIHuMPdU/,"Selama pandemi COVID19 banyak sekali masyarakat yang terdampak bukan hanya secara fisik dan ekonomi, tetapi juga mental. Mereka yang didiagnosis sebagai ODP, PDP, dan Positif COVID19 seringkali mendapat stigma dan dijauhi masyarakat. Padahal seharusnya kelompok tersebut mendapat support dari masyarakat agar mempercepat pemulihannya. Berikut saran dari kami untuk membantu mengurangi stigma terhadap kelompok tersebut. #cofight #covid19 #staysafe #stayhome #stigma",0,45,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/e35/101407858_151300599787147_6195422477601621478_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=59uecATaV8gAX-1wxL2&tp=1&oh=c4e10ccce8398fb2fbf93ecfd64cc11c&oe=5FF651D1,False,2020 May 30 20:48:15
95,https://www.instagram.com/p/CAsJVkRlTZ7/,"Pemerintah sudah menyebarluaskan mengenai persiapan memasuki ""New Normal"". Salah satu isinya adalah agar tetap menerapkan protokol kesehatan, seperti menggunakan masker, mencuci tangan, dan menjaga jarak. Berikut adalah tips dari kami mengenai masker kain, mulai dari cara memakai, melepas, dan merawar masker kain. #cofight #covid19 #stayhome #staysafe #newnormal",0,30,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/100996685_582373352675684_4060461964903692749_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ftAAj-IXlN4AX9yu-fG&tp=1&oh=8bb3f837289873a905762d088556a986&oe=5FF67639,False,2020 May 27 18:33:38
96,https://www.instagram.com/p/B_9WkLol1j_/,"Ackowledging the process, yet embracing the upcoming journeySaat ini, COFIGHT telah bekerjasama dengan 7 puskesmas yang tersebar di 3 kabupaten dalam memantau orang yang beresiko terinfeksi COVID-19. Bergandeng tangan 68 relawan dari berbagai latar belakang profesi, universitas, dan pendidikan, kami percaya, bahwa hanya dengan #salingmenjaga kita bisa memenangkan pandemi ini.Mari bergabung bersama kami, karena kalau bukan kita, siapa lagi?",1,28,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/96411999_143923930527745_5581640063651785784_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=03p9TTogkOAAX8_8Jrl&tp=1&oh=6d752e69bfbd8b8bba48a33ddc047b57&oe=5FF86358,False,2020 May 09 14:24:56
97,https://www.instagram.com/p/B_4twK1Fee7/,"Haven't got the chance to join the previous recruitment? Chill~We are expanding more than ever. Inviting you to be part of our family, to fight against the pandemic.They need us. yes, us. Otherwise, who else? Let's collaborate!We proudly announce the open recruitment of COFIGHT #batch3!Sign yourself up in no time! The link is on our bio 😀",0,36,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/96045375_541658056745291_2474273784539609000_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=kc6LsRqH7FIAX8Xhvkt&tp=1&oh=9d58c2395a1dd6ff01cb00a10ce80fad&oe=5FF69E5F,False,2020 May 07 19:11:20
98,https://www.instagram.com/p/B_uI0v3l1kL/,"Saat ini kami juga sudah menjalin kerjasama dengan Dinas Kesehatan Kabupaten Sleman terkait pengawasan bagi para PP, ODP, dan PDP di 5 puskesmas, yaitu Puskesmas Depok 1,2, dan 3 serta Puskesmas Tempel 1 dan 2. Semoga dapat membantu memutus rantai penularan covid-19 #cofight #covid19 #salingmenjaga #karantinamandiri #stayhome #staysafe",0,26,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/95350142_1616270975177505_8946713088383359046_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=R707qGmqUCYAX9_cbP8&tp=1&oh=f6351b5133700ae9283b871ef2422a7f&oe=5FF6A6B6,False,2020 May 03 16:36:15
99,https://www.instagram.com/p/B_aWPmHlijc/,Terimakasih untuk antusiasme teman teman yang sudah mendaftar menjadi cofighter pada periode ini. Semoga bisa berperan bersama dalam memutus rantai penularan covid-19 🙏 #cofight #covid19 #stayhome #volunteer,0,13,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/94171295_2586712024932214_7192112645430187683_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=otm_AmJGtq4AX_0VVgZ&tp=1&oh=7460151801c831f07d85c00694d2d669&oe=5FF5643D,False,2020 Apr 26 00:08:42
100,https://www.instagram.com/p/B_HydBKFtA3/,Ayo bersama bergerak memerangi wabah ini. Pendaftaran kami perpanjang hingga 25 April 2020 #cofight #covid19 #workfromhome,0,18,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/94213904_1416001335271545_2084142946571176312_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=t6IYvyJJrC0AX-pii53&tp=1&oh=d5951f5842c5fdfa4a5c35a9d0f008db&oe=5FF8FC69,False,2020 Apr 18 19:09:38
101,https://www.instagram.com/p/B_ADx__l7XY/,Yuk berkolaborasi melawan COVID-19 :),0,13,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/93143387_1073137903062051_1987425526163804548_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=mj38AmsGIwIAX83_VaD&tp=1&oh=e238f2b1709d64c339a38ac5b4a42859&oe=5FF7BF4C,False,2020 Apr 15 19:07:07
102,https://www.instagram.com/p/B-ydtK7HYyi/,**no caption provided**,0,13,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/93143387_1073137903062051_1987425526163804548_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=mj38AmsGIwIAX83_VaD&tp=1&oh=e238f2b1709d64c339a38ac5b4a42859&oe=5FF7BF4C,False,2020 Apr 15 19:07:07
103,https://www.instagram.com/p/B-tdfWfHOKs/,"[A CALL TO CONTRIBUTE].""Ingat bila setiap orang melakukan apa yang seharusnya dia lakukan, kita akan melalui semua ini dan kembali ke kehidupan normal""..Kami yakin pandemi covid-19 akan berhasil dilalui dengan partisipasi seluruh masyarakat. Dan kami yakin setiap dari kita memiliki keinginan berbuat sesuatu dan menjadi bagian dari solusi...Cofight bekerjasama dengan puskesmas di wilayah DIY mengawal para pelaku perjalanan sebelum terlambat dan berganti status menjadi ODP, PDP, atau bahkan kasus positif...Now, we're waiting for your contribution! Because little deed counts more than you think.. Kalau bukan kita siapa lagi? Yuk #salingmenjaga",0,16,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/92380280_1087514784962358_5275440497557060545_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=106&_nc_ohc=quYhqSP3AIoAX-khanT&tp=1&oh=dcb5ef2e36bff479fde80137ba4c9544&oe=5FF6F058,False,2020 Apr 08 13:46:11
104,https://www.instagram.com/p/B-qEMR_n8bB/,**no caption provided**,0,16,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/92380280_1087514784962358_5275440497557060545_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=106&_nc_ohc=quYhqSP3AIoAX-khanT&tp=1&oh=dcb5ef2e36bff479fde80137ba4c9544&oe=5FF6F058,False,2020 Apr 08 13:46:11
105,https://www.instagram.com/p/B-qEI2nHmSJ/,"Penolakan pemakaman warga yang meninggal karena COVID-19Pandangan negatif bagi keluarga pasien yang terdiagnosa COVID-19 maupun tenaga medisMerupakan sederet cerita menyedihkan di tengah lautan kesedihan pandemi ini.STIGMA.Stigma muncul seringkali bukan karena keinginan jahat untuk menyudutkan orang lain, namun karena kurangnya pemahaman yang cukup terhadap suatu isu.Oleh sebab itu, dalam gerakan ini, kami memberikan edukasi kepada warga mengenai pentingnya pendataan dan karantina mandiri selama 14 hari bagi pelaku perjalanan dan contact tracing. Setiap orang berperan penting untuk #salingmenjaga agar tidak terjadi transmisi penyakit di wilayah tempat tinggal",0,13,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/91812822_223351075418673_8171314059667215490_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=QwQ8U8dLS5sAX9M1hQG&tp=1&oh=0b172973f08f7e03b3350b64ce6afdcf&oe=5FF8B2C1,False,2020 Apr 07 06:06:57
106,https://www.instagram.com/p/B-ng1gonuAU/,"Pemerintah melalui berbagai himbauan kepada aparat daerah dan fasyankes setempat, memandatkan untuk dilakukan pemantauan terhadap mereka yang termasuk ODP, OTG, atau PDP. Jika seseorang sudah tergolong dalam kategori tersebut, tidakkah terlalu terlambat jika baru dipantau?Bukankah lebih baik jika upaya prevensi sedini mungkin kita mulai dengan mengawal para pelaku perjalanan, dimana mereka inilah yang beresiko untuk nantinya menjadi ODP, PDP, bahkan kasus positif?#salingmenjaga #karantina14hari",0,16,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/91964719_257334745293099_4068600400994785030_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Z_1k2CaIjo8AX8jeEy5&tp=1&oh=dd08e507f9aebcd9b0f76d079c36517e&oe=5FF8EFEB,False,2020 Apr 06 06:19:59
107,https://www.instagram.com/p/B-nguT5nufL/,"Menurut Pedoman Pencegahan dan Pengendalian Coronavirus Disease (COVID-19), pelaku perjalanan adalah mereka yang memiliki riwayat bepergian dari wilayah terjangkit COVID-19, baik wilayah yang terlaporkan adanya transmisi lokal maupun tidak. Bagi mereka yang sebelumnya bepergian dari wilayah bukan transmisi lokal dan tidak bergejala, wajib melakukan monitoring mandiri selama 14 hari sejak kepulangan. Sedangkan mereka yang sebelumnya bepergian dari wilayah transmisi lokal, wajib melakukan karantina mandiri di rumah selama 14 hari sejak kedatangan. #salingmenjaga #karantina14hari",0,12,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/91897825_299680754350135_1208072008601116206_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=47Q5V2Sdg_IAX-g1k60&tp=1&oh=04dee1e660fc31bbd6d84b020dd5ae9f&oe=5FF83A27,False,2020 Apr 06 06:19:00
108,https://www.instagram.com/p/B-lKY1bnZvc/,"We are facing pandemics, bigger than ever. 2092 confirmed cases with 191 deaths and 150 recovered patients are reported so far in Indonesia (April 4th, 2020). People come, people go, they travel from one place to another in any minute, beyond our ability to control, despite those appeal from the government to #stayathome. Driven by this condition, we deeply acknowledge the crucial role to collaborate, to fight together, as the only way to defeat this virus.",1,15,https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/91704754_866328777219073_3017508868712234611_n.jpg?_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=-Zl1Na7oMB0AX9eLF6i&tp=1&oh=c80702d1221335c9bd9e8dd2e72e91f2&oe=5FF53E81,False,2020 Apr 05 08:25:21
